ObjectID,PID,Civic.Number,Street,Full.Civic.Address,Closest.University,DestinationRank,Total_Length
7395,103440,5226,KENT ST,5226 KENT ST, Sexton Campus,1,447.6956514
7396,103457,5236,KENT ST,5236 KENT ST, Sexton Campus,1,470.5454382
7397,103473,5320,TOBIN ST,5320 TOBIN ST, Sexton Campus,1,388.4020724
7398,103481,5310,TOBIN ST,5310 TOBIN ST, Sexton Campus,1,393.6085027
7399,103499,5300,TOBIN ST,5300 TOBIN ST, Sexton Campus,1,414.6444681
7400,103507,5288,TOBIN ST,5288 TOBIN ST, Sexton Campus,1,443.537622
7401,103507,5294,TOBIN ST,5294 TOBIN ST, Sexton Campus,1,432.0757
7402,103515,5278,TOBIN ST,5278 TOBIN ST, Sexton Campus,1,451.7438122
7403,103523,5270,TOBIN ST,5270 TOBIN ST, Sexton Campus,1,431.875899
7404,103531,5252,TOBIN ST,5252 TOBIN ST, Sexton Campus,1,411.193917
7405,103572,5206,TOBIN ST,5206 TOBIN ST, Sexton Campus,1,307.2310386
7406,103580,1150,BARRINGTON ST,1150 BARRINGTON ST, Sexton Campus,1,351.416537
7407,103598,1146,BARRINGTON ST,1146 BARRINGTON ST, Sexton Campus,1,357.5743701
7408,103598,1148,BARRINGTON ST,1148 BARRINGTON ST, Sexton Campus,1,360.685264
7409,103606,1144,BARRINGTON ST,1144 BARRINGTON ST, Sexton Campus,1,367.3427941
7410,103614,1138,BARRINGTON ST,1138 BARRINGTON ST, Sexton Campus,1,402.900594
7411,103614,1140,BARRINGTON ST,1140 BARRINGTON ST, Sexton Campus,1,402.1414406
7412,103622,5215,KENT ST,5215 KENT ST, Sexton Campus,1,420.8339966
7413,103622,5217,KENT ST,5217 KENT ST, Sexton Campus,1,426.0856853
7414,103630,5219,KENT ST,5219 KENT ST, Sexton Campus,1,432.6806526
7415,103648,5221,KENT ST,5221 KENT ST, Sexton Campus,1,440.4465199
7416,103648,5223,KENT ST,5223 KENT ST, Sexton Campus,1,444.588837
7417,103655,5227,KENT ST,5227 KENT ST, Sexton Campus,1,451.2953892
7418,103663,5231,KENT ST,5231 KENT ST, Sexton Campus,1,476.8919579
7419,103689,5261,KENT ST,5261 KENT ST, Sexton Campus,1,530.1524442
7420,103697,5269,KENT ST,5269 KENT ST, Sexton Campus,1,544.6276707
7421,103705,5273,KENT ST,5273 KENT ST, Sexton Campus,1,555.8123621
7422,103713,5285,KENT ST,5285 KENT ST, Sexton Campus,1,525.4302304
7423,103721,5297,KENT ST,5297 KENT ST, Sexton Campus,1,514.2216433
7424,103739,1135,QUEEN ST,1135 QUEEN ST, Sexton Campus,1,482.6957969
7425,103747,1143,QUEEN ST,1143 QUEEN ST, Sexton Campus,1,426.1144943
7426,103754,5300,GREEN ST,5300 GREEN ST, Sexton Campus,1,550.1546583
7427,103762,5249,SMITH ST,5249 SMITH ST, Sexton Campus,1,709.173778
7428,103762,5280,GREEN ST,5280 GREEN ST, Sexton Campus,1,709.173778
7429,103788,5266,GREEN ST,5266 GREEN ST, Sexton Campus,1,608.3186003
7430,103812,5246,GREEN ST,5246 GREEN ST, Sexton Campus,1,567.9568041
7431,103853,5222,GREEN ST,5222 GREEN ST, Sexton Campus,1,518.6164768
7432,103879,1060,BARRINGTON ST,1060 BARRINGTON ST, Sexton Campus,1,527.2052264
7433,103879,1062,BARRINGTON ST,1062 BARRINGTON ST, Sexton Campus,1,525.1147786
7434,103887,1056,BARRINGTON ST,1056 BARRINGTON ST, Sexton Campus,1,536.9169324
7435,103887,1058,BARRINGTON ST,1058 BARRINGTON ST, Sexton Campus,1,533.635669
7436,103903,1046,BARRINGTON ST,1046 BARRINGTON ST, Sexton Campus,1,552.0047075
7437,103911,5223,SMITH ST,5223 SMITH ST, Sexton Campus,1,631.1881234
7438,103937,5239,SMITH ST,5239 SMITH ST, Sexton Campus,1,663.7719326
7439,103945,5245,SMITH ST,5245 SMITH ST, Sexton Campus,1,689.5169753
7440,103960,5250,SMITH ST,5250 SMITH ST, Sexton Campus,1,696.0266529
7441,103978,5246,SMITH ST,5246 SMITH ST, Sexton Campus,1,685.0111508
7442,103986,5244,SMITH ST,5244 SMITH ST, Sexton Campus,1,677.3552649
7443,103994,5240,SMITH ST,5240 SMITH ST, Sexton Campus,1,671.1304257
7444,104000,5238,SMITH ST,5238 SMITH ST, Sexton Campus,1,662.9962667
7445,104018,5280,RICHMOND ST,5280 RICHMOND ST, Sexton Campus,1,3718.353278
7446,104026,5276,RICHMOND ST,5276 RICHMOND ST, Sexton Campus,1,3758.23442
7447,104034,5266,RICHMOND ST,5266 RICHMOND ST, Sexton Campus,1,3759.090167
7448,104034,5268,RICHMOND ST,5268 RICHMOND ST, Sexton Campus,1,3755.14338
7449,104042,3274,VEITH ST,3274 VEITH ST, Sexton Campus,1,3691.958354
7450,104042,5258,RICHMOND ST,5258 RICHMOND ST, Sexton Campus,1,3744.476309
7451,104059,3266,VEITH ST,3266 VEITH ST, Sexton Campus,1,3678.736413
7452,104067,3258,VEITH ST,3258 VEITH ST, Sexton Campus,1,3661.832283
7453,104075,3252,VEITH ST,3252 VEITH ST, Sexton Campus,1,3649.651483
7454,104083,3246,VEITH ST,3246 VEITH ST, Sexton Campus,1,3631.64449
7455,104083,3248,VEITH ST,3248 VEITH ST, Sexton Campus,1,3634.894697
7456,104091,3238,VEITH ST,3238 VEITH ST, Sexton Campus,1,3620.035981
7457,104091,3240,VEITH ST,3240 VEITH ST, Sexton Campus,1,3622.471225
7458,104091,3240B,VEITH ST,3240B VEITH ST, Sexton Campus,1,3617.518331
7459,104109,3234,VEITH ST,3234 VEITH ST, Sexton Campus,1,3603.165239
7460,104109,3236,VEITH ST,3236 VEITH ST, Sexton Campus,1,3607.569239
7461,104117,3230,VEITH ST,3230 VEITH ST, Sexton Campus,1,3595.063876
7462,104125,3222,VEITH ST,3222 VEITH ST, Sexton Campus,1,3581.778753
7463,104133,3218,VEITH ST,3218 VEITH ST, Sexton Campus,1,3568.580948
7464,104141,5259,HANOVER ST,5259 HANOVER ST, Sexton Campus,1,3563.514358
7465,104141,5261,HANOVER ST,5261 HANOVER ST, Sexton Campus,1,3567.740801
7466,104158,3215,DEVONSHIRE AVE,3215 DEVONSHIRE AVE, Sexton Campus,1,3573.557838
7467,104166,3227,DEVONSHIRE AVE,3227 DEVONSHIRE AVE, Sexton Campus,1,3600.738163
7468,104174,3231,DEVONSHIRE AVE,3231 DEVONSHIRE AVE, Sexton Campus,1,3611.637129
7469,104182,3237,DEVONSHIRE AVE,3237 DEVONSHIRE AVE, Sexton Campus,1,3623.15656
7470,104190,3245,DEVONSHIRE AVE,3245 DEVONSHIRE AVE, Sexton Campus,1,3645.299378
7471,104208,3253,DEVONSHIRE AVE,3253 DEVONSHIRE AVE, Sexton Campus,1,3658.575473
7472,104216,3259,DEVONSHIRE AVE,3259 DEVONSHIRE AVE, Sexton Campus,1,3670.142506
7473,104216,3261,DEVONSHIRE AVE,3261 DEVONSHIRE AVE, Sexton Campus,1,3674.314709
7474,104224,3263,DEVONSHIRE AVE,3263 DEVONSHIRE AVE, Sexton Campus,1,3688.550682
7475,104232,3204,BARRINGTON ST,3204 BARRINGTON ST, Sexton Campus,1,3482.558094
7476,104257,3150,BARRINGTON ST,3150 BARRINGTON ST, Sexton Campus,1,3382.199684
7477,104265,3115,VEITH ST,3115 VEITH ST, Sexton Campus,1,3323.83203
7478,104281,3169,VEITH ST,3169 VEITH ST, Sexton Campus,1,3454.272293
7479,104299,3179,VEITH ST,3179 VEITH ST, Sexton Campus,1,3477.498527
7480,104307,3185,VEITH ST,3185 VEITH ST, Sexton Campus,1,3489.170746
7481,104315,3189,VEITH ST,3189 VEITH ST, Sexton Campus,1,3501.831849
7482,104323,3195,VEITH ST,3195 VEITH ST, Sexton Campus,1,3513.922868
7483,104331,5246,HANOVER ST,5246 HANOVER ST, Sexton Campus,1,3533.421031
7484,104349,5236,HANOVER ST,5236 HANOVER ST, Sexton Campus,1,3568.944023
7485,104356,3197,DEVONSHIRE AVE,3197 DEVONSHIRE AVE, Sexton Campus,1,3539.098027
7486,104364,3204,VEITH ST,3204 VEITH ST, Sexton Campus,1,3571.060644
7487,104372,3196,VEITH ST,3196 VEITH ST, Sexton Campus,1,3519.222544
7488,104380,3190,VEITH ST,3190 VEITH ST, Sexton Campus,1,3505.183801
7489,104398,3182,VEITH ST,3182 VEITH ST, Sexton Campus,1,3488.527106
7490,104406,3176,VEITH ST,3176 VEITH ST, Sexton Campus,1,3470.573121
7491,104414,3170,VEITH ST,3170 VEITH ST, Sexton Campus,1,3457.824475
7492,104422,3160,VEITH ST,3160 VEITH ST, Sexton Campus,1,3436.244616
7493,104430,3151,DEVONSHIRE AVE,3151 DEVONSHIRE AVE, Sexton Campus,1,3417.899335
7494,104455,3155,VINCENT ST,3155 VINCENT ST, Sexton Campus,1,3488.904644
7495,104463,3139,VINCENT ST,3139 VINCENT ST, Sexton Campus,1,3445.593644
7496,104471,3125,VINCENT ST,3125 VINCENT ST, Sexton Campus,1,3420.846269
7497,104489,3119,VINCENT ST,3119 VINCENT ST, Sexton Campus,1,3405.468976
7498,104497,5265,YOUNG ST,5265 YOUNG ST, Sexton Campus,1,3320.058125
7499,104505,5275,YOUNG ST,5275 YOUNG ST, Sexton Campus,1,3332.89134
7500,104513,5285,YOUNG ST,5285 YOUNG ST, Sexton Campus,1,3377.418422
7501,104521,3090,BARRINGTON ST,3090 BARRINGTON ST, Sexton Campus,1,3240.809295
7502,104521,3092,BARRINGTON ST,3092 BARRINGTON ST, Sexton Campus,1,3300.792382
7503,104539,3045,DEVONSHIRE AVE,3045 DEVONSHIRE AVE, Sexton Campus,1,3177.88333
7504,104554,3372,DEVONSHIRE AVE,3372 DEVONSHIRE AVE, Carlton Campus,1,3777.737682
7505,104562,3368,DEVONSHIRE AVE,3368 DEVONSHIRE AVE, Carlton Campus,1,3821.736667
7506,104570,3364,DEVONSHIRE AVE,3364 DEVONSHIRE AVE, Carlton Campus,1,3844.295038
7507,104588,3356,DEVONSHIRE AVE,3356 DEVONSHIRE AVE, Carlton Campus,1,3861.349895
7508,104596,3352,DEVONSHIRE AVE,3352 DEVONSHIRE AVE, Carlton Campus,1,3870.672376
7509,104604,3344,DEVONSHIRE AVE,3344 DEVONSHIRE AVE, Sexton Campus,1,3881.437778
7510,104612,3334,DEVONSHIRE AVE,3334 DEVONSHIRE AVE, Carlton Campus,1,3838.207998
7511,104620,3324,DEVONSHIRE AVE,3324 DEVONSHIRE AVE, Sexton Campus,1,3835.968455
7512,104638,3316,DEVONSHIRE AVE,3316 DEVONSHIRE AVE, Sexton Campus,1,3816.343251
7513,104646,3310,DEVONSHIRE AVE,3310 DEVONSHIRE AVE, Sexton Campus,1,3799.500214
7514,104653,3306,DEVONSHIRE AVE,3306 DEVONSHIRE AVE, Sexton Campus,1,3787.014493
7515,104661,3296,DEVONSHIRE AVE,3296 DEVONSHIRE AVE, Sexton Campus,1,3766.550438
7516,104679,3290,DEVONSHIRE AVE,3290 DEVONSHIRE AVE, Sexton Campus,1,3754.518464
7517,104687,3278,DEVONSHIRE AVE,3278 DEVONSHIRE AVE, Sexton Campus,1,3716.938123
7518,104695,3272,DEVONSHIRE AVE,3272 DEVONSHIRE AVE, Sexton Campus,1,3703.724064
7519,104703,3264,DEVONSHIRE AVE,3264 DEVONSHIRE AVE, Sexton Campus,1,3686.68395
7520,104711,3258,DEVONSHIRE AVE,3258 DEVONSHIRE AVE, Sexton Campus,1,3672.148882
7521,104729,3252,DEVONSHIRE AVE,3252 DEVONSHIRE AVE, Sexton Campus,1,3655.813941
7522,104737,3244,DEVONSHIRE AVE,3244 DEVONSHIRE AVE, Sexton Campus,1,3642.074414
7523,104745,3236,DEVONSHIRE AVE,3236 DEVONSHIRE AVE, Sexton Campus,1,3620.901132
7524,104745,3238,DEVONSHIRE AVE,3238 DEVONSHIRE AVE, Sexton Campus,1,3627.561257
7525,104752,3232,DEVONSHIRE AVE,3232 DEVONSHIRE AVE, Sexton Campus,1,3611.05185
7526,104760,3224,DEVONSHIRE AVE,3224 DEVONSHIRE AVE, Sexton Campus,1,3594.569312
7527,104778,3216,DEVONSHIRE AVE,3216 DEVONSHIRE AVE, Sexton Campus,1,3576.613705
7528,104786,3210,DEVONSHIRE AVE,3210 DEVONSHIRE AVE, Sexton Campus,1,3564.354064
7529,104794,3200,DEVONSHIRE AVE,3200 DEVONSHIRE AVE, Sexton Campus,1,3548.05558
7530,104802,3194,DEVONSHIRE AVE,3194 DEVONSHIRE AVE, Sexton Campus,1,3532.849813
7531,104810,3188,VINCENT ST,3188 VINCENT ST, Sexton Campus,1,3513.393755
7532,104828,3182,VINCENT ST,3182 VINCENT ST, Sexton Campus,1,3511.188546
7533,104836,3174,VINCENT ST,3174 VINCENT ST, Sexton Campus,1,3526.154766
7534,104836,3176,VINCENT ST,3176 VINCENT ST, Sexton Campus,1,3522.376572
7535,104844,3166,VINCENT ST,3166 VINCENT ST, Sexton Campus,1,3509.384881
7536,104844,3168,VINCENT ST,3168 VINCENT ST, Sexton Campus,1,3516.736735
7537,104851,3162,VINCENT ST,3162 VINCENT ST, Sexton Campus,1,3499.904272
7538,104877,3144,VINCENT ST,3144 VINCENT ST, Sexton Campus,1,3459.998933
7539,104885,3136,VINCENT ST,3136 VINCENT ST, Sexton Campus,1,3438.928959
7540,104893,3128,VINCENT ST,3128 VINCENT ST, Sexton Campus,1,3424.689704
7541,104901,3120,VINCENT ST,3120 VINCENT ST, Sexton Campus,1,3408.496617
7542,104919,3112,VINCENT ST,3112 VINCENT ST, Sexton Campus,1,3378.61493
7543,104919,3114,VINCENT ST,3114 VINCENT ST, Sexton Campus,1,3383.801728
7544,104919,5309,YOUNG ST,5309 YOUNG ST, Carlton Campus,1,3372.580933
7545,104927,5325,YOUNG ST,5325 YOUNG ST, Carlton Campus,1,3360.435673
7546,104935,5335,YOUNG ST,5335 YOUNG ST, Carlton Campus,1,3348.83632
7547,104943,5345,YOUNG ST,5345 YOUNG ST, Carlton Campus,1,3340.428664
7548,104950,3121,UNION ST,3121 UNION ST, Carlton Campus,1,3371.859175
7549,104968,3129,UNION ST,3129 UNION ST, Carlton Campus,1,3386.222437
7550,104976,3135,UNION ST,3135 UNION ST, Carlton Campus,1,3401.080092
7551,104984,3141,UNION ST,3141 UNION ST, Carlton Campus,1,3415.769312
7552,104992,3145,UNION ST,3145 UNION ST, Carlton Campus,1,3426.786083
7553,104992,3147,UNION ST,3147 UNION ST, Carlton Campus,1,3430.307022
7554,105007,3155,UNION ST,3155 UNION ST, Carlton Campus,1,3444.34913
7555,105015,3161,UNION ST,3161 UNION ST, Carlton Campus,1,3462.28139
7556,105023,3165,UNION ST,3165 UNION ST, Carlton Campus,1,3473.775377
7557,105023,3167,UNION ST,3167 UNION ST, Carlton Campus,1,3477.18334
7558,105031,3175,UNION ST,3175 UNION ST, Carlton Campus,1,3490.665499
7559,105031,3177,UNION ST,3177 UNION ST, Carlton Campus,1,3495.248097
7560,105049,3181,UNION ST,3181 UNION ST, Carlton Campus,1,3507.501027
7561,105049,3183,UNION ST,3183 UNION ST, Carlton Campus,1,3508.419955
7562,105056,3189,UNION ST,3189 UNION ST, Carlton Campus,1,3521.605241
7563,105064,3193,UNION ST,3193 UNION ST, Carlton Campus,1,3534.215489
7564,105072,3205,UNION ST,3205 UNION ST, Carlton Campus,1,3557.538618
7565,105080,3211,UNION ST,3211 UNION ST, Carlton Campus,1,3574.31838
7566,105098,3219,UNION ST,3219 UNION ST, Carlton Campus,1,3589.553045
7567,105106,3227,UNION ST,3227 UNION ST, Carlton Campus,1,3604.948323
7568,105114,3231,UNION ST,3231 UNION ST, Carlton Campus,1,3617.060578
7569,105122,3237,UNION ST,3237 UNION ST, Carlton Campus,1,3631.330286
7570,105122,3239,UNION ST,3239 UNION ST, Carlton Campus,1,3637.291119
7571,105130,3247,UNION ST,3247 UNION ST, Carlton Campus,1,3653.37484
7572,105148,3251,UNION ST,3251 UNION ST, Carlton Campus,1,3665.849937
7573,105155,3261,UNION ST,3261 UNION ST, Carlton Campus,1,3691.136137
7574,105163,3265,UNION ST,3265 UNION ST, Carlton Campus,1,3699.226978
7575,105163,3267,UNION ST,3267 UNION ST, Carlton Campus,1,3704.067688
7576,105163,3269,UNION ST,3269 UNION ST, Carlton Campus,1,3705.140873
7577,105171,3275,UNION ST,3275 UNION ST, Carlton Campus,1,3717.814409
7578,105171,3277,UNION ST,3277 UNION ST, Carlton Campus,1,3720.115984
7579,105171,3279,UNION ST,3279 UNION ST, Carlton Campus,1,3730.333782
7580,105197,3276,UNION ST,3276 UNION ST, Carlton Campus,1,3730.333782
7581,105205,3270,UNION ST,3270 UNION ST, Carlton Campus,1,3708.780438
7582,105213,3264,UNION ST,3264 UNION ST, Carlton Campus,1,3696.964702
7583,105221,3258,UNION ST,3258 UNION ST, Carlton Campus,1,3681.165004
7584,105239,3252,UNION ST,3252 UNION ST, Carlton Campus,1,3675.994363
7585,105247,3246,UNION ST,3246 UNION ST, Carlton Campus,1,3649.191184
7586,105254,3240,UNION ST,3240 UNION ST, Carlton Campus,1,3638.243353
