ObjectID_1,PID,Civic.Number,Street,Full.Civ.Add,Closest.Uni,Dist.Uni,Destination,Dist.CBD
16443,41260340,5813,GAINSBOROUGH PL,5813 GAINSBOROUGH PL,Carlton Campus,4526.899433,City Hall,4362.416213
16444,41260340,5815,GAINSBOROUGH PL,5815 GAINSBOROUGH PL,Carlton Campus,5130.289458,City Hall,4520.024136
16445,41260340,5817,GAINSBOROUGH PL,5817 GAINSBOROUGH PL,Carlton Campus,5130.289458,City Hall,4520.024136
16446,41260340,5819,GAINSBOROUGH PL,5819 GAINSBOROUGH PL,Carlton Campus,5130.289458,City Hall,4520.024136
16447,41260340,5825,GAINSBOROUGH PL,5825 GAINSBOROUGH PL,Carlton Campus,4523.490926,City Hall,4359.007706
16448,41260340,5827,GAINSBOROUGH PL,5827 GAINSBOROUGH PL,Carlton Campus,4519.09413,City Hall,4354.61091
16449,41260340,5829,GAINSBOROUGH PL,5829 GAINSBOROUGH PL,Carlton Campus,4514.746372,City Hall,4350.263152
16450,41260340,5831,GAINSBOROUGH PL,5831 GAINSBOROUGH PL,Carlton Campus,4514.030774,City Hall,4349.547555
16451,41260340,5833,GAINSBOROUGH PL,5833 GAINSBOROUGH PL,Carlton Campus,5353.198872,City Hall,5188.715652
16452,41260340,5835,GAINSBOROUGH PL,5835 GAINSBOROUGH PL,Carlton Campus,4507.888806,City Hall,4343.405586
16453,41260340,5837,GAINSBOROUGH PL,5837 GAINSBOROUGH PL,Carlton Campus,4510.073629,City Hall,4345.590409
16454,41260340,5839,GAINSBOROUGH PL,5839 GAINSBOROUGH PL,Carlton Campus,4511.779874,City Hall,4347.296654
16455,41260340,5841,GAINSBOROUGH PL,5841 GAINSBOROUGH PL,Carlton Campus,4511.123804,City Hall,4346.640585
16456,41260340,5843,GAINSBOROUGH PL,5843 GAINSBOROUGH PL,Carlton Campus,4506.493722,City Hall,4342.010502
16457,41260340,5849,GAINSBOROUGH PL,5849 GAINSBOROUGH PL,Carlton Campus,4499.217476,City Hall,4334.734257
16458,41260340,5851,GAINSBOROUGH PL,5851 GAINSBOROUGH PL,Carlton Campus,4497.759392,City Hall,4333.276172
16459,41260340,5853,GAINSBOROUGH PL,5853 GAINSBOROUGH PL,Carlton Campus,4495.175406,City Hall,4330.692186
16460,41260340,5855,GAINSBOROUGH PL,5855 GAINSBOROUGH PL,Carlton Campus,4495.852911,City Hall,4331.369691
16461,41260340,5857,GAINSBOROUGH PL,5857 GAINSBOROUGH PL,Carlton Campus,4497.759392,City Hall,4333.276172
16462,41260340,5859,GAINSBOROUGH PL,5859 GAINSBOROUGH PL,Carlton Campus,4482.549506,City Hall,4318.066286
16463,41260340,5861,GAINSBOROUGH PL,5861 GAINSBOROUGH PL,Carlton Campus,4482.549506,City Hall,4318.066286
16464,41260340,5863,GAINSBOROUGH PL,5863 GAINSBOROUGH PL,Carlton Campus,4485.38525,City Hall,4320.902031
16465,41260340,5865,GAINSBOROUGH PL,5865 GAINSBOROUGH PL,Carlton Campus,4485.241758,City Hall,4320.758539
16466,41260340,5867,GAINSBOROUGH PL,5867 GAINSBOROUGH PL,Carlton Campus,4482.549506,City Hall,4318.066286
16467,41260340,5873,GAINSBOROUGH PL,5873 GAINSBOROUGH PL,Carlton Campus,4473.334437,City Hall,4308.851218
16468,41260340,5875,GAINSBOROUGH PL,5875 GAINSBOROUGH PL,Carlton Campus,4469.976189,City Hall,4305.492969
16469,41260340,5877,GAINSBOROUGH PL,5877 GAINSBOROUGH PL,Carlton Campus,4467.206545,City Hall,4302.723325
16470,41260340,5879,GAINSBOROUGH PL,5879 GAINSBOROUGH PL,Carlton Campus,4466.942414,City Hall,4302.459194
16471,41260340,5881,GAINSBOROUGH PL,5881 GAINSBOROUGH PL,Carlton Campus,4470.233439,City Hall,4305.75022
16472,41260340,5883,GAINSBOROUGH PL,5883 GAINSBOROUGH PL,Carlton Campus,4452.715639,City Hall,4288.232419
16473,41260340,5885,GAINSBOROUGH PL,5885 GAINSBOROUGH PL,Carlton Campus,4456.417492,City Hall,4291.934272
16474,41260340,5887,GAINSBOROUGH PL,5887 GAINSBOROUGH PL,Carlton Campus,4459.413602,City Hall,4294.930382
16475,41260340,5889,GAINSBOROUGH PL,5889 GAINSBOROUGH PL,Carlton Campus,4458.846622,City Hall,4294.363402
16476,41260340,5891,GAINSBOROUGH PL,5891 GAINSBOROUGH PL,Carlton Campus,4456.309225,City Hall,4291.826005
16477,41260340,5897,GAINSBOROUGH PL,5897 GAINSBOROUGH PL,Carlton Campus,4443.706054,City Hall,4279.222835
16478,41260340,5899,GAINSBOROUGH PL,5899 GAINSBOROUGH PL,Carlton Campus,4439.93222,City Hall,4275.449
16479,41260340,5901,GAINSBOROUGH PL,5901 GAINSBOROUGH PL,Carlton Campus,4437.185692,City Hall,4272.702472
16480,41260340,5903,GAINSBOROUGH PL,5903 GAINSBOROUGH PL,Carlton Campus,4437.335646,City Hall,4272.852427
16481,41260340,5905,GAINSBOROUGH PL,5905 GAINSBOROUGH PL,Carlton Campus,4440.190453,City Hall,4275.707234
16482,41260340,5907,GAINSBOROUGH PL,5907 GAINSBOROUGH PL,Carlton Campus,4422.216616,City Hall,4257.733397
16483,41260340,5909,GAINSBOROUGH PL,5909 GAINSBOROUGH PL,Carlton Campus,4426.011606,City Hall,4261.528386
16484,41260340,5911,GAINSBOROUGH PL,5911 GAINSBOROUGH PL,Carlton Campus,4428.694773,City Hall,4264.211553
16485,41260340,5913,GAINSBOROUGH PL,5913 GAINSBOROUGH PL,Carlton Campus,4428.279865,City Hall,4263.796645
16486,41260340,5915,GAINSBOROUGH PL,5915 GAINSBOROUGH PL,Carlton Campus,4421.665294,City Hall,4257.182074
16487,41260340,5921,GAINSBOROUGH PL,5921 GAINSBOROUGH PL,Carlton Campus,4413.383839,City Hall,4248.900619
16488,41260340,5923,GAINSBOROUGH PL,5923 GAINSBOROUGH PL,Carlton Campus,4409.647946,City Hall,4245.164726
16489,41260340,5925,GAINSBOROUGH PL,5925 GAINSBOROUGH PL,Carlton Campus,4409.959499,City Hall,4245.47628
16490,41260340,5927,GAINSBOROUGH PL,5927 GAINSBOROUGH PL,Carlton Campus,4414.002306,City Hall,4249.519087
16491,41260340,5929,GAINSBOROUGH PL,5929 GAINSBOROUGH PL,Carlton Campus,4419.157806,City Hall,4254.674587
16492,41260340,5931,GAINSBOROUGH PL,5931 GAINSBOROUGH PL,Carlton Campus,4393.419638,City Hall,4228.936419
16493,41260340,5933,GAINSBOROUGH PL,5933 GAINSBOROUGH PL,Carlton Campus,4401.255143,City Hall,4236.771923
16494,41260340,5935,GAINSBOROUGH PL,5935 GAINSBOROUGH PL,Carlton Campus,4407.906971,City Hall,4243.423751
16495,41260340,5937,GAINSBOROUGH PL,5937 GAINSBOROUGH PL,Carlton Campus,4413.760022,City Hall,4249.276803
16496,41260340,5939,GAINSBOROUGH PL,5939 GAINSBOROUGH PL,Carlton Campus,4418.225864,City Hall,4253.742644
16497,41260357,1061,SOUTH PARK ST,1061 SOUTH PARK ST,SMU Center,416.6577102,City Hall,1490.502459
16498,41260357,1069,SOUTH PARK ST,1069 SOUTH PARK ST,SMU Center,434.9798763,City Hall,1472.180293
16499,41260357,5686,VICTORIA RD,5686 VICTORIA RD,SMU Center,448.797587,City Hall,1443.810697
16500,41260365,5792,MAY ST,5792 MAY ST,Carlton Campus,2183.484277,City Hall,1977.201171
16501,41260365,5796,MAY ST,5796 MAY ST,Carlton Campus,2178.429163,City Hall,1982.256286
16502,41260365,5800,MAY ST,5800 MAY ST,Carlton Campus,2172.894513,City Hall,1987.790935
16503,41260399,2073,BRUNSWICK ST,2073 BRUNSWICK ST,Sexton Campus,1393.306388,City Hall,524.0119229
16504,41260399,2075,BRUNSWICK ST,2075 BRUNSWICK ST,Sexton Campus,1417.39103,City Hall,548.096565
16505,41260399,2077,BRUNSWICK ST,2077 BRUNSWICK ST,Sexton Campus,1441.710838,City Hall,572.4163736
16506,41260407,1110,SOUTH PARK ST,1110 SOUTH PARK ST,SMU Center,487.9487858,City Hall,1387.124649
16507,41260423,2157,BRUNSWICK ST,2157 BRUNSWICK ST,Sexton Campus,1545.158795,City Hall,675.86433
16508,41260423,2159,BRUNSWICK ST,2159 BRUNSWICK ST,Sexton Campus,1550.88745,City Hall,681.5929852
16509,41260423,5230,CORNWALLIS ST,5230 CORNWALLIS ST,Sexton Campus,1584.111594,City Hall,738.503183
16510,41260423,5232,CORNWALLIS ST,5232 CORNWALLIS ST,Sexton Campus,1587.221184,City Hall,735.3935925
16511,41260423,5234,CORNWALLIS ST,5234 CORNWALLIS ST,Sexton Campus,1564.29284,City Hall,694.9983752
16512,41260423,5236,CORNWALLIS ST,5236 CORNWALLIS ST,Sexton Campus,1564.571996,City Hall,695.2775309
16513,41260423,5238,CORNWALLIS ST,5238 CORNWALLIS ST,Sexton Campus,1564.079688,City Hall,694.7852232
16514,41260431,2476,ROBIE ST,2476 ROBIE ST,Carlton Campus,1642.545887,City Hall,1560.670855
16515,41260449,1049,SOUTH PARK ST,1049 SOUTH PARK ST,SMU Center,397.7348834,City Hall,1509.425286
16516,41260449,5691,RHULAND ST,5691 RHULAND ST,SMU Center,382.3901201,City Hall,1541.714366
16517,41260464,940,IVANHOE ST,940 IVANHOE ST,SMU Center,399.2987803,City Hall,1886.263149
16518,41260464,951,LINDOLA PL,951 LINDOLA PL,SMU Center,432.3750797,City Hall,1919.339449
16519,41260530,980,BRUSSELS ST,980 BRUSSELS ST,SMU Center,524.6518169,City Hall,1496.139119
16520,41260621,3321,ASHTON LANE,3321 ASHTON LANE,Studley Campus,3073.436622,City Hall,3309.16869
16521,41260621,3323,ASHTON LANE,3323 ASHTON LANE,Studley Campus,3091.738628,City Hall,3327.470697
16522,41260621,3324,ASHTON LANE,3324 ASHTON LANE,Studley Campus,3089.78059,City Hall,3325.512658
16523,41260621,3325,ASHTON LANE,3325 ASHTON LANE,Studley Campus,3097.273691,City Hall,3333.005759
16524,41260621,3326,ASHTON LANE,3326 ASHTON LANE,Studley Campus,3097.331744,City Hall,3333.063812
16525,41260621,3327,ASHTON LANE,3327 ASHTON LANE,Studley Campus,3103.896229,City Hall,3339.628297
16526,41260621,3328,ASHTON LANE,3328 ASHTON LANE,Studley Campus,3103.474298,City Hall,3339.206366
16527,41260621,3329,ASHTON LANE,3329 ASHTON LANE,Studley Campus,3109.718994,City Hall,3345.451062
16528,41260621,3330,ASHTON LANE,3330 ASHTON LANE,Studley Campus,3109.173084,City Hall,3344.905152
16529,41260621,3331,ASHTON LANE,3331 ASHTON LANE,Studley Campus,3116.469802,City Hall,3352.20187
16530,41260621,3332,ASHTON LANE,3332 ASHTON LANE,Studley Campus,3115.943283,City Hall,3351.675351
16531,41260621,3333,ASHTON LANE,3333 ASHTON LANE,Studley Campus,3122.428271,City Hall,3358.160339
16532,41260621,3334,ASHTON LANE,3334 ASHTON LANE,Studley Campus,3121.107719,City Hall,3356.839787
16533,41260621,3335,ASHTON LANE,3335 ASHTON LANE,Studley Campus,3128.135851,City Hall,3363.86792
16534,41260621,3336,ASHTON LANE,3336 ASHTON LANE,Studley Campus,3129.509715,City Hall,3365.241783
16535,41260621,3337,ASHTON LANE,3337 ASHTON LANE,Studley Campus,3133.21191,City Hall,3368.943979
16536,41260621,3338,ASHTON LANE,3338 ASHTON LANE,Studley Campus,3134.448056,City Hall,3370.180124
16537,41260621,3339,ASHTON LANE,3339 ASHTON LANE,Studley Campus,3143.866016,City Hall,3379.598084
16538,41260621,3340,ASHTON LANE,3340 ASHTON LANE,Studley Campus,3141.253658,City Hall,3376.985726
16539,41260621,3341,ASHTON LANE,3341 ASHTON LANE,Studley Campus,3150.257371,City Hall,3385.989439
16540,41260621,3342,ASHTON LANE,3342 ASHTON LANE,Studley Campus,3153.160486,City Hall,3388.892555
16541,41260621,3343,ASHTON LANE,3343 ASHTON LANE,Studley Campus,3157.22437,City Hall,3392.956438
16542,41260621,3344,ASHTON LANE,3344 ASHTON LANE,Studley Campus,3158.839741,City Hall,3394.571809
16543,41260621,3345,ASHTON LANE,3345 ASHTON LANE,Studley Campus,3162.246795,City Hall,3397.978863
16544,41260621,3346,ASHTON LANE,3346 ASHTON LANE,Studley Campus,3164.616971,City Hall,3400.349039
16545,41260621,3347,ASHTON LANE,3347 ASHTON LANE,Studley Campus,3170.290107,City Hall,3406.022175
16546,41260621,3348,ASHTON LANE,3348 ASHTON LANE,Studley Campus,3173.333167,City Hall,3409.065236
16547,41260621,3349,ASHTON LANE,3349 ASHTON LANE,Studley Campus,3175.055582,City Hall,3410.78765
16548,41260621,3350,ASHTON LANE,3350 ASHTON LANE,Studley Campus,3178.635173,City Hall,3414.367242
16549,41260621,3351,ASHTON LANE,3351 ASHTON LANE,Studley Campus,3182.520815,City Hall,3418.252883
16550,41260621,3352,ASHTON LANE,3352 ASHTON LANE,Studley Campus,3185.070453,City Hall,3420.802521
16551,41260621,3353,ASHTON LANE,3353 ASHTON LANE,Studley Campus,3187.465199,City Hall,3423.197267
16552,41260621,3354,ASHTON LANE,3354 ASHTON LANE,Studley Campus,3191.166616,City Hall,3426.898684
16553,41260621,3355,ASHTON LANE,3355 ASHTON LANE,Studley Campus,3194.992339,City Hall,3430.724407
16554,41260621,3356,ASHTON LANE,3356 ASHTON LANE,Studley Campus,3221.677737,City Hall,3457.409806
16555,41260621,3357,ASHTON LANE,3357 ASHTON LANE,Studley Campus,3200.145761,City Hall,3435.877829
16556,41260621,3358,ASHTON LANE,3358 ASHTON LANE,Studley Campus,3223.802591,City Hall,3459.534659
16557,41260621,3359,ASHTON LANE,3359 ASHTON LANE,Studley Campus,3205.332551,City Hall,3441.064619
16558,41260621,3361,ASHTON LANE,3361 ASHTON LANE,Studley Campus,3206.851081,City Hall,3442.583149
16559,41260639,5663,INGLIS ST,5663 INGLIS ST,SMU Center,364.2737017,City Hall,1560.235664
16560,41260688,1242,WRIGHT AVE,1242 WRIGHT AVE,Sexton Campus,403.9457539,City Hall,962.2589182
16561,41260688,1244,WRIGHT AVE,1244 WRIGHT AVE,Sexton Campus,403.9457539,City Hall,962.2589182
16562,41260688,1246,WRIGHT AVE,1246 WRIGHT AVE,Sexton Campus,403.9457539,City Hall,962.2589182
16563,41260688,5666,MORRIS ST,5666 MORRIS ST,Sexton Campus,355.0559811,City Hall,905.0867837
16564,41260696,2042,MAYNARD ST,2042 MAYNARD ST,Carlton Campus,1308.781307,City Hall,777.2960545
16565,41260696,5652,FALKLAND ST,5652 FALKLAND ST,Carlton Campus,1314.642816,City Hall,771.4345452
16566,41260696,5654,FALKLAND ST,5654 FALKLAND ST,Carlton Campus,1311.404913,City Hall,774.672448
16567,41260696,5656,FALKLAND ST,5656 FALKLAND ST,Carlton Campus,1308.550157,City Hall,777.527204
16568,41260696,5658,FALKLAND ST,5658 FALKLAND ST,Carlton Campus,1304.364844,City Hall,781.7125169
16569,41260704,3700,JOHN PARR DR,3700 JOHN PARR DR,Carlton Campus,3840.0844,City Hall,3675.601181
16570,41260746,3480,DARTMOUTH AVE,3480 DARTMOUTH AVE,Carlton Campus,4182.022545,City Hall,3393.998916
16571,41260746,3482,DARTMOUTH AVE,3482 DARTMOUTH AVE,Carlton Campus,4183.262837,City Hall,3392.758624
16572,41260746,3484,DARTMOUTH AVE,3484 DARTMOUTH AVE,Carlton Campus,4188.202318,City Hall,3387.819143
16573,41260753,5821,INGLIS ST,5821 INGLIS ST,SMU Center,55.9791434,City Hall,1792.792226
16574,41260779,5811,INGLIS ST,5811 INGLIS ST,SMU Center,68.77846521,City Hall,1779.992904
16575,41260811,3510,JOHN PARR DR,3510 JOHN PARR DR,Carlton Campus,3616.536991,City Hall,3452.053772
16576,41260811,3512,JOHN PARR DR,3512 JOHN PARR DR,Carlton Campus,3619.135218,City Hall,3454.651998
16577,41260811,3514,JOHN PARR DR,3514 JOHN PARR DR,Carlton Campus,3621.733444,City Hall,3457.250225
16578,41260811,3516,JOHN PARR DR,3516 JOHN PARR DR,Carlton Campus,3624.310967,City Hall,3459.827747
16579,41260811,3518,JOHN PARR DR,3518 JOHN PARR DR,Carlton Campus,3626.929897,City Hall,3462.446678
16580,41260811,3520,JOHN PARR DR,3520 JOHN PARR DR,Carlton Campus,3629.519065,City Hall,3465.035846
16581,41260811,3522,JOHN PARR DR,3522 JOHN PARR DR,Carlton Campus,3632.075021,City Hall,3467.591801
16582,41260811,3524,JOHN PARR DR,3524 JOHN PARR DR,Carlton Campus,3634.39166,City Hall,3469.908441
16583,41260811,3526,JOHN PARR DR,3526 JOHN PARR DR,Carlton Campus,3637.562082,City Hall,3473.078863
16584,41260811,3528,JOHN PARR DR,3528 JOHN PARR DR,Carlton Campus,3639.821989,City Hall,3475.338769
16585,41260811,3530,JOHN PARR DR,3530 JOHN PARR DR,Carlton Campus,3642.416016,City Hall,3477.932797
16586,41260811,3532,JOHN PARR DR,3532 JOHN PARR DR,Carlton Campus,3654.729805,City Hall,3490.246585
16587,41260811,3534,JOHN PARR DR,3534 JOHN PARR DR,Carlton Campus,3651.640044,City Hall,3487.156824
16588,41260811,3536,JOHN PARR DR,3536 JOHN PARR DR,Carlton Campus,3654.11751,City Hall,3489.634291
16589,41260811,3538,JOHN PARR DR,3538 JOHN PARR DR,Carlton Campus,3656.628652,City Hall,3492.145433
16590,41260811,3540,JOHN PARR DR,3540 JOHN PARR DR,Carlton Campus,3658.905915,City Hall,3494.422695
16591,41260811,3542,JOHN PARR DR,3542 JOHN PARR DR,Carlton Campus,3661.351153,City Hall,3496.867934
16592,41260811,3544,JOHN PARR DR,3544 JOHN PARR DR,Carlton Campus,3663.870577,City Hall,3499.387357
16593,41260811,3546,JOHN PARR DR,3546 JOHN PARR DR,Carlton Campus,3665.89143,City Hall,3501.40821
16594,41260811,3548,JOHN PARR DR,3548 JOHN PARR DR,Carlton Campus,3668.779155,City Hall,3504.295936
16595,41260811,3550,JOHN PARR DR,3550 JOHN PARR DR,Carlton Campus,3671.226305,City Hall,3506.743085
16596,41260811,3552,JOHN PARR DR,3552 JOHN PARR DR,Carlton Campus,3674.279793,City Hall,3509.796574
16597,41260811,3600,JOHN PARR DR,3600 JOHN PARR DR,Carlton Campus,3737.751952,City Hall,3573.268733
16598,41260837,1532,VERNON ST,1532 VERNON ST,Studley Campus,89.90282979,City Hall,1622.943053
16599,41260837,6131,COBURG RD,6131 COBURG RD,Studley Campus,36.68080184,City Hall,1607.80057
16600,41260837,6139,COBURG RD,6139 COBURG RD,Studley Campus,29.02645264,City Hall,1628.147677
16601,41260845,1359,BARRINGTON ST,1359 BARRINGTON ST,Sexton Campus,23.30498704,City Hall,329.9037858
16602,41260845,1361,BARRINGTON ST,1361 BARRINGTON ST,Sexton Campus,33.31730768,City Hall,327.7255411
16603,41260852,1442,DRESDEN ROW,1442 DRESDEN ROW,Sexton Campus,428.5096006,City Hall,659.8948727
16604,41260852,1444,DRESDEN ROW,1444 DRESDEN ROW,Sexton Campus,431.0824411,City Hall,657.3220322
16605,41260852,1446,DRESDEN ROW,1446 DRESDEN ROW,Sexton Campus,433.4813224,City Hall,654.9231509
16606,41260852,1448,DRESDEN ROW,1448 DRESDEN ROW,Sexton Campus,436.6045458,City Hall,651.7999275
16607,41260852,1449,BRENTON ST,1449 BRENTON ST,Sexton Campus,513.0340033,City Hall,729.3340921
16608,41260852,1450,DRESDEN ROW,1450 DRESDEN ROW,Sexton Campus,439.0426537,City Hall,649.3618196
16609,41260852,1451,BRENTON ST,1451 BRENTON ST,Sexton Campus,520.5873742,City Hall,721.7807211
16610,41260852,1452,DRESDEN ROW,1452 DRESDEN ROW,Sexton Campus,441.6910157,City Hall,646.7134576
16611,41260852,1453,BRENTON ST,1453 BRENTON ST,Sexton Campus,524.9968801,City Hall,717.3712152
16612,41260852,1454,DRESDEN ROW,1454 DRESDEN ROW,Sexton Campus,444.8324526,City Hall,643.5720207
16613,41260852,1455,BRENTON ST,1455 BRENTON ST,Sexton Campus,543.6927485,City Hall,698.6753468
16614,41260852,1456,DRESDEN ROW,1456 DRESDEN ROW,Sexton Campus,447.9115049,City Hall,640.4929684
16615,41260852,1457,BRENTON ST,1457 BRENTON ST,Sexton Campus,535.5096179,City Hall,706.8584774
16616,41260852,1458,DRESDEN ROW,1458 DRESDEN ROW,Sexton Campus,451.358278,City Hall,637.0461953
16617,41260852,1459,BRENTON ST,1459 BRENTON ST,Sexton Campus,538.8249329,City Hall,703.5431624
16618,41260852,1460,DRESDEN ROW,1460 DRESDEN ROW,Sexton Campus,455.1271803,City Hall,633.277293
16619,41260852,1461,BRENTON ST,1461 BRENTON ST,Sexton Campus,543.1284077,City Hall,699.2396876
16620,41260852,1463,BRENTON ST,1463 BRENTON ST,Sexton Campus,547.6485463,City Hall,694.719549
16621,41260852,1464,DRESDEN ROW,1464 DRESDEN ROW,Sexton Campus,458.0446479,City Hall,630.3598254
16622,41260852,1465,BRENTON ST,1465 BRENTON ST,Sexton Campus,551.604631,City Hall,690.7634644
16623,41260852,1466,DRESDEN ROW,1466 DRESDEN ROW,Sexton Campus,460.691195,City Hall,627.7132783
16624,41260852,1468,DRESDEN ROW,1468 DRESDEN ROW,Sexton Campus,463.4916769,City Hall,624.9127964
16625,41260852,1469,BRENTON ST,1469 BRENTON ST,Sexton Campus,559.6079883,City Hall,682.760107
16626,41260852,1470,DRESDEN ROW,1470 DRESDEN ROW,Sexton Campus,467.1501638,City Hall,621.2543095
16627,41260852,5543,CLYDE ST,5543 CLYDE ST,Sexton Campus,426.0597634,City Hall,693.1437277
16628,41260852,5545,CLYDE ST,5545 CLYDE ST,Sexton Campus,430.0251172,City Hall,697.1090816
16629,41260852,5547,CLYDE ST,5547 CLYDE ST,Sexton Campus,433.9738456,City Hall,701.05781
16630,41260852,5549,CLYDE ST,5549 CLYDE ST,Sexton Campus,438.1383551,City Hall,705.2223195
16631,41260852,5551,CLYDE ST,5551 CLYDE ST,Sexton Campus,441.7484458,City Hall,708.8324101
16632,41260852,5553,CLYDE ST,5553 CLYDE ST,Sexton Campus,444.9326504,City Hall,712.0166148
16633,41260852,5640,SPRING GARDEN RD,5640 SPRING GARDEN RD,Carlton Campus,552.794541,City Hall,567.3725688
16634,41260878,1535,DRESDEN ROW,1535 DRESDEN ROW,Sexton Campus,646.0914171,City Hall,517.0096857
16635,41260878,1540,BIRMINGHAM ST,1540 BIRMINGHAM ST,Sexton Campus,562.5561945,City Hall,551.567309
16636,41260878,1542,BIRMINGHAM ST,1542 BIRMINGHAM ST,Sexton Campus,566.8221831,City Hall,555.8332976
16637,41260878,5530,ARTILLERY PL,5530 ARTILLERY PL,Sexton Campus,606.831052,City Hall,511.2061208
16638,41260886,5801,INGLIS ST,5801 INGLIS ST,SMU Center,81.58056819,City Hall,1767.190801
16639,41260902,1010,TOWER RD,1010 TOWER RD,SMU Center,132.3487083,City Hall,1716.422661
16640,41260902,1016,TOWER RD,1016 TOWER RD,SMU Center,137.4782402,City Hall,1711.293129
16641,41260902,5785,INGLIS ST,5785 INGLIS ST,SMU Center,96.6300076,City Hall,1752.141362
16642,41260928,5979,BILTON LANE,5979 BILTON LANE,SMU Center,1084.961832,City Hall,3059.927335
16643,41260928,5981,BILTON LANE,5981 BILTON LANE,SMU Center,1089.33711,City Hall,3064.302613
16644,41260951,5554,SULLIVAN ST,5554 SULLIVAN ST,Carlton Campus,2954.627523,City Hall,2422.183255
16645,41260951,5556,SULLIVAN ST,5556 SULLIVAN ST,Carlton Campus,2950.718341,City Hall,2418.274074
16646,41260951,5558,SULLIVAN ST,5558 SULLIVAN ST,Carlton Campus,2947.11669,City Hall,2414.672423
16647,41260951,5560,SULLIVAN ST,5560 SULLIVAN ST,Carlton Campus,2915.237055,City Hall,2382.792788
16648,41260977,,MORRIS ST,5575A MORRIS ST,Sexton Campus,148.1505598,City Hall,710.3517169
16649,41260977,,MORRIS ST,5575B MORRIS ST,Sexton Campus,147.8458129,City Hall,710.04697
16650,41260977,,MORRIS ST,5575C MORRIS ST,Sexton Campus,150.1558314,City Hall,712.3569885
16651,41260977,,MORRIS ST,5577A MORRIS ST,Sexton Campus,152.3153657,City Hall,714.5165227
16652,41260977,,MORRIS ST,5577B MORRIS ST,Sexton Campus,152.6953483,City Hall,714.8965053
16653,41260977,,MORRIS ST,5579A MORRIS ST,Sexton Campus,156.7849157,City Hall,718.9860728
16654,41260977,,MORRIS ST,5579B MORRIS ST,Sexton Campus,156.5140303,City Hall,718.7151874
16655,41260977,,MORRIS ST,5581A MORRIS ST,Sexton Campus,159.862437,City Hall,722.0635941
16656,41260977,,MORRIS ST,5581B MORRIS ST,Sexton Campus,159.5915516,City Hall,721.7927087
16657,41260977,,MORRIS ST,5585A MORRIS ST,Sexton Campus,163.4629124,City Hall,725.6640694
16658,41260977,,MORRIS ST,5585B MORRIS ST,Sexton Campus,206.5306675,City Hall,719.6520361
